datetime,sql_file,db_file,csv_file,elapsed_sec
2025-06-24 08:59,3G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Region.csv,0.312
2025-06-24 08:59,3G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Zone.csv,0.314
2025-06-24 09:00,4G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_carrier_config.csv,47.489
2025-06-24 09:00,4G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Check_No_Carrier.csv,1.248
2025-06-24 09:00,4G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Province.csv,0.053
2025-06-24 09:00,4G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Zone.csv,0.022
2025-06-24 09:01,4G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Site_config.csv,46.97
2025-06-24 09:01,4G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Traffic_By_Layer.csv,4.879
2025-06-24 09:01,4G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Cap.csv,0.201
2025-06-24 09:01,4G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Compare.csv,0.054
2025-06-24 09:01,4G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Nation.csv,0.479
2025-06-24 09:01,4G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Province.csv,1.84
2025-06-24 09:01,4G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Zone.csv,0.865
2025-06-24 09:01,4G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Nation.csv,0.254
2025-06-24 09:01,4G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Province.csv,0.223
2025-06-24 09:01,4G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Region.csv,0.216
2025-06-24 09:01,4G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Zone.csv,0.295
2025-06-24 11:27,3G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_carrier_config.csv,0.731
2025-06-24 11:27,3G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Check_No_Carrier.csv,1.164
2025-06-24 11:27,3G_CS_Traffic.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_CS_Traffic.csv,4.605
2025-06-24 11:27,3G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Province.csv,0.069
2025-06-24 11:27,3G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Zone.csv,0.016
2025-06-24 11:27,3G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Site_config.csv,0.038
2025-06-24 11:27,3G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Traffic_By_Layer.csv,1.187
2025-06-24 11:27,3G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Cap.csv,0.254
2025-06-24 11:27,3G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Compare.csv,0.031
2025-06-24 11:28,3G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Nation.csv,0.332
2025-06-24 11:28,3G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Province.csv,2.628
2025-06-24 11:28,3G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Zone.csv,1.328
2025-06-24 11:28,3G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Nation.csv,0.285
2025-06-24 11:28,3G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Province.csv,0.354
2025-06-24 11:28,3G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Region.csv,0.37
2025-06-24 11:28,3G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Zone.csv,0.315
2025-06-24 11:28,4G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_carrier_config.csv,20.639
2025-06-24 11:28,4G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Check_No_Carrier.csv,1.34
2025-06-24 11:28,4G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Province.csv,0.038
2025-06-24 11:28,4G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Zone.csv,0.031
2025-06-24 11:28,4G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Site_config.csv,20.301
2025-06-24 11:28,4G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Traffic_By_Layer.csv,0.987
2025-06-24 11:28,4G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Cap.csv,0.216
2025-06-24 11:28,4G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Compare.csv,0.069
2025-06-24 11:29,4G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Nation.csv,0.285
2025-06-24 11:29,4G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Province.csv,1.867
2025-06-24 11:29,4G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Zone.csv,1.103
2025-06-24 11:29,4G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Nation.csv,0.232
2025-06-24 11:29,4G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Province.csv,0.238
2025-06-24 11:29,4G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Region.csv,0.225
2025-06-24 11:29,4G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Zone.csv,0.238
2025-06-24 14:34,3G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_carrier_config.csv,0.765
2025-06-24 14:34,3G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Check_No_Carrier.csv,0.501
2025-06-24 14:35,3G_CS_Traffic.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_CS_Traffic.csv,4.305
2025-06-24 14:35,3G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Province.csv,0.047
2025-06-24 14:35,3G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Zone.csv,0.031
2025-06-24 14:35,3G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Site_config.csv,0.047
2025-06-24 14:35,3G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Traffic_By_Layer.csv,1.187
2025-06-24 14:35,3G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Cap.csv,0.263
2025-06-24 14:35,3G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Compare.csv,0.031
2025-06-24 14:35,3G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Nation.csv,0.297
2025-06-24 14:35,3G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Province.csv,1.974
2025-06-24 14:35,3G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Zone.csv,1.436
2025-06-24 14:35,3G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Nation.csv,0.316
2025-06-24 14:35,3G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Province.csv,0.332
2025-06-24 14:35,3G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Region.csv,0.386
2025-06-24 14:35,3G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Zone.csv,0.316
2025-06-24 14:35,4G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_carrier_config.csv,0.053
2025-06-24 14:35,4G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Check_No_Carrier.csv,1.333
2025-06-24 14:35,4G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Province.csv,0.016
2025-06-24 14:35,4G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Zone.csv,0.022
2025-06-24 14:35,4G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Site_config.csv,0.085
2025-06-24 14:35,4G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Traffic_By_Layer.csv,1.021
2025-06-24 14:35,4G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Cap.csv,0.178
2025-06-24 14:35,4G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Compare.csv,0.031
2025-06-24 14:35,4G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Nation.csv,0.323
2025-06-24 14:35,4G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Province.csv,2.021
2025-06-24 14:35,4G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Zone.csv,1.252
2025-06-24 14:35,4G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Nation.csv,0.247
2025-06-24 14:35,4G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Province.csv,0.232
2025-06-24 14:35,4G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Region.csv,0.226
2025-06-24 14:35,4G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Zone.csv,0.216
2025-06-24 14:45,3G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_carrier_config.csv,0.031
2025-06-24 14:45,3G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Check_No_Carrier.csv,0.195
2025-06-24 14:45,3G_CS_Traffic.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_CS_Traffic.csv,0.778
2025-06-24 14:45,3G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Province.csv,0.038
2025-06-24 14:45,3G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Zone.csv,0.016
2025-06-24 14:45,3G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Site_config.csv,0.038
2025-06-24 14:45,3G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Traffic_By_Layer.csv,0.84
2025-06-24 14:45,3G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Cap.csv,0.247
2025-06-24 14:45,3G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Compare.csv,0.022
2025-06-24 14:45,3G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Nation.csv,0.317
2025-06-24 14:45,3G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Province.csv,2.089
2025-06-24 14:46,3G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Zone.csv,1.585
2025-06-24 14:46,3G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Nation.csv,0.232
2025-06-24 14:46,3G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Province.csv,0.301
2025-06-24 14:46,3G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Region.csv,0.307
2025-06-24 14:46,3G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Zone.csv,0.301
2025-06-24 14:46,4G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_carrier_config.csv,0.031
2025-06-24 14:46,4G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Check_No_Carrier.csv,0.147
2025-06-24 14:46,4G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Province.csv,0.016
2025-06-24 14:46,4G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Zone.csv,0.016
2025-06-24 14:46,4G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Site_config.csv,0.038
2025-06-24 14:46,4G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Traffic_By_Layer.csv,0.826
2025-06-24 14:46,4G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Cap.csv,0.154
2025-06-24 14:46,4G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Compare.csv,0.022
2025-06-24 14:46,4G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Nation.csv,0.301
2025-06-24 14:46,4G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Province.csv,2.004
2025-06-24 14:46,4G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Zone.csv,0.833
2025-06-24 14:46,4G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Nation.csv,0.178
2025-06-24 14:46,4G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Province.csv,0.216
2025-06-24 14:46,4G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Region.csv,0.216
2025-06-24 14:46,4G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Zone.csv,0.216
2025-06-25 09:15,3G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_carrier_config.csv,0.051
2025-06-25 09:15,3G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Check_No_Carrier.csv,0.397
2025-06-25 09:15,3G_CS_Traffic.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_CS_Traffic.csv,4.23
2025-06-25 09:15,3G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Province.csv,0.072
2025-06-25 09:15,3G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Zone.csv,0.024
2025-06-25 09:15,3G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Site_config.csv,0.054
2025-06-25 09:15,3G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Traffic_By_Layer.csv,0.806
2025-06-25 09:15,3G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Cap.csv,0.254
2025-06-25 09:15,3G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Compare.csv,0.065
2025-06-25 09:15,3G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Nation.csv,0.285
2025-06-25 09:15,3G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Province.csv,2.195
2025-06-25 09:15,3G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Zone.csv,1.11
2025-06-25 09:15,3G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Nation.csv,0.301
2025-06-25 09:15,3G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Province.csv,0.328
2025-06-25 09:15,3G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Region.csv,0.316
2025-06-25 09:15,3G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Zone.csv,0.304
2025-06-25 09:15,4G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_carrier_config.csv,0.216
2025-06-25 09:15,4G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Check_No_Carrier.csv,1.417
2025-06-25 09:15,4G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Province.csv,0.031
2025-06-25 09:15,4G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Zone.csv,0.016
2025-06-25 09:16,4G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Site_config.csv,0.116
2025-06-25 09:16,4G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Traffic_By_Layer.csv,25.104
2025-06-25 09:16,4G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Cap.csv,0.201
2025-06-25 09:16,4G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Compare.csv,0.057
2025-06-25 09:16,4G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Nation.csv,0.696
2025-06-25 09:16,4G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Province.csv,1.824
2025-06-25 09:16,4G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Zone.csv,0.829
2025-06-25 09:16,4G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Nation.csv,0.237
2025-06-25 09:16,4G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Province.csv,0.221
2025-06-25 09:16,4G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Region.csv,0.231
2025-06-25 09:16,4G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Zone.csv,0.236
2025-06-26 10:57,3G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_carrier_config.csv,0.031
2025-06-26 10:57,3G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Check_No_Carrier.csv,0.203
2025-06-26 10:57,3G_CS_Traffic.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_CS_Traffic.csv,0.406
2025-06-26 10:57,3G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Province.csv,0.031
2025-06-26 10:57,3G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Physical_Site_by_Zone.csv,0.031
2025-06-26 10:57,3G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Site_config.csv,0.047
2025-06-26 10:57,3G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_Traffic_By_Layer.csv,0.797
2025-06-26 10:57,3G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Cap.csv,0.219
2025-06-26 10:57,3G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Traffic_Compare.csv,0.016
2025-06-26 10:57,3G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Nation.csv,0.281
2025-06-26 10:58,3G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Province.csv,2.062
2025-06-26 10:58,3G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Cell HS USER TP.db3,3G_User_TP_Zone.csv,1.781
2025-06-26 10:58,3G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Nation.csv,0.266
2025-06-26 10:58,3G_Utilization_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Province.csv,0.297
2025-06-26 10:58,3G_Utilization_Region.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Region.csv,0.312
2025-06-26 10:58,3G_Utilization_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_3G Site traffic Utilization.db3,3G_Utilization_Zone.csv,0.344
2025-06-26 10:58,4G_carrier_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_carrier_config.csv,0.047
2025-06-26 10:58,4G_Check_No_Carrier.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Check_No_Carrier.csv,0.141
2025-06-26 10:58,4G_Physical_Site_by_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Province.csv,0.016
2025-06-26 10:58,4G_Physical_Site_by_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Physical_Site_by_Zone.csv,0.016
2025-06-26 10:58,4G_Site_config.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Site_config.csv,0.062
2025-06-26 10:58,4G_Traffic_By_Layer.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_Traffic_By_Layer.csv,0.328
2025-06-26 10:58,4G_Traffic_Cap.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Cap.csv,0.156
2025-06-26 10:58,4G_Traffic_Compare.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Traffic_Compare.csv,0.016
2025-06-26 10:58,4G_User_TP_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Nation.csv,0.25
2025-06-26 10:58,4G_User_TP_Province.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Province.csv,1.39
2025-06-26 10:58,4G_User_TP_Zone.sql,c:\Bac.DX\SQLite\DataBase\2025_4G Cell User Throughput.db3,4G_User_TP_Zone.csv,0.812
2025-06-26 10:58,4G_Utilization_Nation.sql,c:\Bac.DX\SQLite\DataBase\2025_4G site traffic Utilization.db3,4G_Utilization_Nation.csv,0.172
